nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf,nose_raw_x,nose_raw_y,left_eye_raw_x,left_eye_raw_y,right_eye_raw_x,right_eye_raw_y,left_ear_raw_x,left_ear_raw_y,right_ear_raw_x,right_ear_raw_y,left_shoulder_raw_x,left_shoulder_raw_y,right_shoulder_raw_x,right_shoulder_raw_y,left_elbow_raw_x,left_elbow_raw_y,right_elbow_raw_x,right_elbow_raw_y,left_wrist_raw_x,left_wrist_raw_y,right_wrist_raw_x,right_wrist_raw_y,left_hip_raw_x,left_hip_raw_y,right_hip_raw_x,right_hip_raw_y,left_knee_raw_x,left_knee_raw_y,right_knee_raw_x,right_knee_raw_y,left_ankle_raw_x,left_ankle_raw_y,right_ankle_raw_x,right_ankle_raw_y,bbox_w,bbox_h,image,class,class_id,total_conf
0.779702365398407,0.3481801152229309,0.9814266562461853,0.7924495935440063,0.29048648476600647,0.8569017648696899,0.6790210604667664,0.27888014912605286,0.9889867305755615,0.7661325931549072,0.33725228905677795,0.15305569767951965,0.4205605089664459,0.3348606824874878,0.9698071479797363,0.8297880291938782,0.7648919224739075,0.9512867331504822,0.17900687456130981,0.8020684719085693,0.9254127144813538,0.9491540789604187,1.0087738037109375,0.0923122763633728,0.19660885632038116,1.0087738037109375,0.055120132863521576,0.9135469198226929,0.9854322075843811,0.09384988248348236,0.7658745050430298,0.9886273145675659,0.10499568283557892,0.711240828037262,1.0087738037109375,0.007353242952376604,0.3824852406978607,1.0087738037109375,0.004957639612257481,0.8554168939590454,0.8331156373023987,0.004658708348870277,0.6826879382133484,0.8278982043266296,0.0035098453518003225,0.12251415103673935,0.8771876096725464,0.004258539993315935,0.8923979997634888,0.8441601991653442,0.0031909963581711054,847.0372314453125,273.4541931152344,854.73193359375,234.45465087890625,786.2622680664062,226.60903930664062,838.8460083007812,266.0672302246094,630.245849609375,264.4505615234375,877.2708129882812,555.1416015625,484.4350891113281,580.2720947265625,949.3245849609375,720.0,495.060302734375,720.0,927.830810546875,704.2216796875,838.6902465820312,706.3814697265625,805.7113037109375,720.0,607.26220703125,720.0,892.7413330078125,601.2592163085938,788.4757080078125,597.7323608398438,450.333984375,631.0508422851562,915.0645141601562,608.72509765625,603.63720703125,675.9765625,heart-attack/2026-06-30-233807_1.jpg,heart-attack,0,6.201084392145276
0.5497874021530151,0.29927942156791687,0.9932968020439148,0.6119862794876099,0.23441283404827118,0.962475597858429,0.4712856411933899,0.24195262789726257,0.9890538454055786,0.683872640132904,0.2778087854385376,0.46518492698669434,0.35337769985198975,0.29424601793289185,0.903411328792572,0.8054265975952148,0.610669732093811,0.9749290347099304,0.19442979991436005,0.5985509753227234,0.9730773568153381,0.9224475622177124,0.9776543974876404,0.7543367147445679,0.05944625288248062,0.9692527055740356,0.8275068402290344,0.6916140913963318,0.6000873446464539,0.9081203937530518,0.46783190965652466,0.7350935935974121,0.9343686699867249,0.6523662209510803,1.0104103088378906,0.1221330538392067,0.2852710485458374,1.0104103088378906,0.12667730450630188,0.7415600419044495,0.7905300259590149,0.014567956328392029,0.37900111079216003,0.7706832885742188,0.015527574345469475,0.7264498472213745,0.8777686953544617,0.0028263649437576532,0.5775157809257507,0.8673380017280579,0.0028145192191004753,793.1488647460938,321.0898742675781,824.8475952148438,284.7028503417969,753.1416015625,288.93231201171875,861.4833984375,309.0458984375,693.0515747070312,318.2663879394531,923.4315795898438,495.76483154296875,612.046142578125,488.966796875,983.069580078125,701.6255493164062,543.2537841796875,696.91259765625,865.4287109375,489.82861328125,751.3814697265625,565.5606079101562,845.4266357421875,720.0,658.342041015625,720.0,890.8829345703125,596.6577758789062,706.1101684570312,585.5247192382812,883.1822509765625,645.594482421875,807.2802124023438,639.7433471679688,509.6351318359375,560.9517822265625,heart-attack/2026-06-30-233807_10.jpg,heart-attack,0,9.970308284508064
0.5224005579948425,0.3110038638114929,0.994650661945343,0.5887141227722168,0.24764816462993622,0.9843276143074036,0.45046865940093994,0.25688573718070984,0.9898590445518494,0.6871939301490784,0.30690911412239075,0.7356842756271362,0.36654382944107056,0.3252701163291931,0.8752925992012024,0.82616126537323,0.6823760867118835,0.9767752289772034,0.229094997048378,0.662197470664978,0.9619286060333252,0.9565916061401367,1.009955644607544,0.5793894529342651,0.036248836666345596,1.009955644607544,0.585767388343811,0.7656315565109253,0.9027063846588135,0.732954204082489,0.4052642285823822,0.8662312626838684,0.777094304561615,0.6435041427612305,1.009955644607544,0.05561874061822891,0.30457866191864014,1.009955644607544,0.0540490560233593,0.6934317946434021,0.8069324493408203,0.010411674156785011,0.3984217941761017,0.7469267249107361,0.011086768470704556,0.5169349908828735,0.8732771277427673,0.003944437950849533,0.5051584243774414,0.856340229511261,0.004036892205476761,644.9127197265625,292.0486145019531,687.54736328125,253.2574462890625,598.6659545898438,258.91339111328125,750.8624267578125,289.54150390625,544.7086181640625,300.78350830078125,840.2079467773438,519.430908203125,456.3393859863281,507.0760498046875,924.0648193359375,720.0,332.3538513183594,720.0,801.2919311523438,654.3338623046875,569.6029052734375,632.0010375976562,722.773193359375,720.0,504.86968994140625,720.0,754.8729248046875,595.6937866210938,565.2037353515625,558.9537353515625,641.3988037109375,636.3150634765625,633.8273315429688,625.9450073242188,642.924560546875,612.2760009765625,heart-attack/2026-06-30-233807_11.jpg,heart-attack,0,9.332870949991047
0.4493536949157715,0.3217742443084717,0.9949819445610046,0.5169763565063477,0.251775324344635,0.9857745170593262,0.3743593692779541,0.26911261677742004,0.9882523417472839,0.6242069602012634,0.3071008026599884,0.7506628632545471,0.2952885031700134,0.34223616123199463,0.826263427734375,0.7672989964485168,0.6583214998245239,0.9793708324432373,0.202811598777771,0.6608000993728638,0.9619224071502686,0.946317195892334,1.0113146305084229,0.6510685682296753,0.04952413961291313,1.0049312114715576,0.6430201530456543,0.779779851436615,0.7957168221473694,0.8438503742218018,0.45372578501701355,0.7559190988540649,0.8660972118377686,0.641939640045166,1.0113146305084229,0.05948632210493088,0.32232609391212463,1.0113146305084229,0.055882811546325684,0.6727508306503296,0.7458502650260925,0.010730797424912453,0.44685307145118713,0.7186994552612305,0.011494865640997887,0.6009361743927002,0.8366646766662598,0.0034436583518981934,0.5558923482894897,0.8152323365211487,0.0036077608820050955,617.7206420898438,287.2530822753906,662.7175903320312,243.3226318359375,567.8184814453125,254.20330810546875,734.0701904296875,278.0442199707031,515.2037353515625,300.0947265625,829.285400390625,498.4659423828125,453.66845703125,500.021484375,948.4063720703125,720.0,351.6690673828125,715.993896484375,837.59033203125,584.6935424804688,620.6298828125,559.7169799804688,745.8697509765625,720.0,533.1948852539062,720.0,766.3718872070312,553.3978881835938,616.0567016601562,536.3583984375,718.5855102539062,610.3919067382812,688.61279296875,596.9412231445312,665.4124755859375,627.5875244140625,heart-attack/2026-06-30-233807_12.jpg,heart-attack,0,9.635910857236013
0.48350995779037476,0.3482810854911804,0.9954943656921387,0.5606708526611328,0.28021085262298584,0.991273820400238,0.40866997838020325,0.2873884439468384,0.9919158816337585,0.6714507937431335,0.35484975576400757,0.8591130375862122,0.3210432529449463,0.367403507232666,0.8848392367362976,0.8444110751152039,0.7869259715080261,0.979494571685791,0.16460788249969482,0.7857295274734497,0.9298895597457886,0.9606565833091736,1.0077201128005981,0.24933820962905884,0.05981960892677307,1.0077201128005981,0.13242101669311523,0.7721116542816162,0.9829956889152527,0.3665581941604614,0.3577955365180969,0.9771580100059509,0.2868726849555969,0.6523436903953552,1.0077201128005981,0.014004014432430267,0.28513607382774353,1.0077201128005981,0.010908592492341995,0.7551717758178711,0.8456094861030579,0.005669754929840565,0.4202297031879425,0.7988703846931458,0.005307601299136877,0.34665733575820923,0.86961829662323,0.0035119736567139626,0.7091295123100281,0.8832446336746216,0.003352454164996743,405.2356262207031,265.0182800292969,461.6619873046875,218.05303955078125,350.5065002441406,223.0052490234375,542.67333984375,269.55035400390625,286.4266662597656,278.21185302734375,669.1560668945312,567.6624755859375,172.0283203125,566.8369750976562,754.164306640625,720.0,95.3985595703125,720.0,616.2847900390625,702.9412841796875,313.3029479980469,698.91357421875,528.70068359375,720.0,260.16839599609375,720.0,603.89697265625,608.1513061523438,358.9599304199219,575.903564453125,305.15777587890625,624.7162475585938,570.2271118164062,634.1177978515625,731.2818603515625,689.95263671875,heart-attack/2026-06-30-233807_13.jpg,heart-attack,0,7.709964969893917
0.4863174259662628,0.329301655292511,0.9962827563285828,0.5508739948272705,0.2611498534679413,0.9849987626075745,0.4079797863960266,0.27420637011528015,0.9938055276870728,0.6410475373268127,0.34410056471824646,0.6271507143974304,0.3126682937145233,0.37155881524086,0.9152697324752808,0.7640728950500488,0.7025795578956604,0.9784563779830933,0.1982140839099884,0.6935043931007385,0.9512107968330383,0.9321879148483276,1.0109089612960815,0.6071662902832031,0.07856772840023041,1.004892349243164,0.5723838210105896,0.8187038898468018,0.7942007780075073,0.831110417842865,0.47131597995758057,0.7731006145477295,0.8623728156089783,0.611058235168457,1.0109089612960815,0.04399549961090088,0.2760396897792816,1.0109089612960815,0.03795839101076126,0.7508541345596313,0.7531828284263611,0.006683452054858208,0.44327014684677124,0.7303225994110107,0.007166662253439426,0.7242990136146545,0.7922386527061462,0.0017654912080615759,0.5860703587532043,0.8102003335952759,0.0017544823931530118,650.2545166015625,260.79193115234375,700.0084228515625,214.87713623046875,589.8795166015625,223.67347717285156,769.50537109375,270.76214599609375,516.4227294921875,289.2611389160156,864.3213500976562,512.2742919921875,428.21258544921875,506.16021728515625,993.887939453125,720.0,336.0008544921875,715.9464721679688,906.425537109375,574.000732421875,638.69287109375,559.7852783203125,746.392578125,720.0,488.1929626464844,720.0,854.1336059570312,546.3663940429688,617.077880859375,530.9651489257812,833.66748046875,572.6788330078125,727.1343383789062,584.7798461914062,770.702392578125,673.7135009765625,heart-attack/2026-06-30-233807_14.jpg,heart-attack,0,9.419531991588883
0.49058037996292114,0.28706029057502747,0.9943045973777771,0.5586968064308167,0.22978146374225616,0.9817618131637573,0.4231904447078705,0.23580726981163025,0.985047459602356,0.65569007396698,0.2896812856197357,0.7369874715805054,0.3476848006248474,0.3018414080142975,0.8095011115074158,0.7861173748970032,0.6340325474739075,0.9812127947807312,0.23812592029571533,0.6253868341445923,0.9697699546813965,0.9542920589447021,1.0081164836883545,0.7184189558029175,0.04465465992689133,0.9955288767814636,0.698065996170044,0.7354472279548645,0.8122764229774475,0.8633950352668762,0.3909264802932739,0.7931656837463379,0.8642780780792236,0.6377789378166199,1.0105249881744385,0.0866500660777092,0.3437371253967285,1.0105249881744385,0.07956839352846146,0.584841251373291,0.7950533032417297,0.015346200205385685,0.48309624195098877,0.7591860890388489,0.015148410573601723,0.4873316287994385,0.8952097296714783,0.00408913753926754,0.588943362236023,0.8773202896118164,0.003985617309808731,478.29400634765625,301.6726379394531,518.240478515625,268.55242919921875,438.7735595703125,272.0367126464844,575.1216430664062,303.18817138671875,394.49371337890625,310.219482421875,651.6099853515625,502.3016357421875,330.2435302734375,497.30242919921875,750.2350463867188,718.6073608398438,216.78341674804688,711.328857421875,621.894775390625,605.3671875,419.8525390625,594.3168334960938,564.6177368164062,720.0,392.1786193847656,720.0,533.57275390625,595.4083251953125,473.90496826171875,574.6688842773438,476.3887939453125,653.321533203125,535.9783935546875,642.9773559570312,586.4442749023438,578.227783203125,heart-attack/2026-06-30-233807_15.jpg,heart-attack,0,9.807531093247235
0.46126994490623474,0.26639825105667114,0.9943062663078308,0.5244669914245605,0.21305306255817413,0.9826647639274597,0.39651164412498474,0.22220255434513092,0.9819006323814392,0.6206870675086975,0.2668035924434662,0.7479491233825684,0.325029194355011,0.28527724742889404,0.7691080570220947,0.7718410491943359,0.5976801514625549,0.9857109189033508,0.2100106030702591,0.5971802473068237,0.9658393263816833,0.9542334675788879,0.9842017292976379,0.7949457764625549,0.028714332729578018,0.9774070382118225,0.6832808256149292,0.7308644652366638,0.7891685366630554,0.8892480731010437,0.37054571509361267,0.7822791337966919,0.8577768206596375,0.6271246075630188,1.013138771057129,0.10839823633432388,0.32239818572998047,1.013138771057129,0.08782881498336792,0.5875267386436462,0.7689509391784668,0.02099556289613247,0.4890884459018707,0.7481434345245361,0.017465414479374886,0.4868890047073364,0.8823809027671814,0.004945037420839071,0.6277753710746765,0.8657885193824768,0.0043714046478271484,587.0656127929688,306.2362060546875,620.3148193359375,276.6780090332031,552.9949951171875,281.7476806640625,670.9381103515625,306.4608154296875,515.3866577148438,316.6969299316406,750.4631958007812,489.7972412109375,454.87310791015625,489.520263671875,846.4234619140625,703.9661865234375,359.48956298828125,700.2012939453125,728.9046020507812,595.899658203125,539.3338012695312,592.082275390625,674.3250122070312,720.0,514.00244140625,720.0,653.4918212890625,584.6972045898438,601.7014770507812,573.1679077148438,600.5443115234375,647.5479736328125,674.6674194335938,638.354248046875,526.1197509765625,554.0931396484375,heart-attack/2026-06-30-233807_16.jpg,heart-attack,0,9.896735054906458
0.5040746331214905,0.2631334364414215,0.9942551255226135,0.569515585899353,0.2096690684556961,0.9817226529121399,0.43421316146850586,0.21850331127643585,0.9865677356719971,0.6715942621231079,0.2694287598133087,0.7131369709968567,0.35150328278541565,0.2861780524253845,0.8335406184196472,0.8147859573364258,0.6160824298858643,0.9805590510368347,0.2183314561843872,0.5978044271469116,0.967971682548523,0.9607466459274292,0.9962958693504333,0.760120153427124,0.054356999695301056,0.9733836650848389,0.7515242695808411,0.822923481464386,0.9199482202529907,0.8099106550216675,0.4780159890651703,0.9163922071456909,0.8305663466453552,0.6533628702163696,1.0096713304519653,0.13266171514987946,0.2959755063056946,1.0096713304519653,0.12227993458509445,0.7264257669448853,0.8240121603012085,0.01638161391019821,0.37698599696159363,0.7875488996505737,0.016144994646310806,0.6172487735748291,0.8849561810493469,0.00476789940148592,0.459532767534256,0.8569992184638977,0.004657143261283636,622.3615112304688,307.34698486328125,655.3178100585938,277.79425048828125,587.1790161132812,282.67742919921875,706.7250366210938,310.8267517089844,545.5260009765625,320.08502197265625,778.8369140625,502.4415283203125,478.4601745605469,492.3382568359375,852.34326171875,712.6066284179688,395.88201904296875,699.9417724609375,782.9349975585938,670.405029296875,609.23828125,668.439453125,697.5436401367188,720.0,517.56201171875,720.0,734.33837890625,617.3758544921875,558.3591918945312,597.2205810546875,679.3564453125,651.06298828125,599.9300537109375,635.609619140625,503.603759765625,552.755615234375,heart-attack/2026-06-30-233807_17.jpg,heart-attack,0,9.906768562737852
0.45194679498672485,0.28949543833732605,0.993415355682373,0.5165820121765137,0.2318027913570404,0.9711615443229675,0.3738422095775604,0.24135926365852356,0.9882168173789978,0.616595983505249,0.30061206221580505,0.5633715987205505,0.2829813063144684,0.3191204369068146,0.8879795670509338,0.7759278416633606,0.6755938529968262,0.9762603640556335,0.15193594992160797,0.6445868015289307,0.9707595705986023,0.8888768553733826,1.0098893642425537,0.6418110728263855,0.0967208668589592,0.9944297671318054,0.7862163782119751,0.9168617129325867,0.9252249002456665,0.7476679682731628,0.5953735709190369,0.8745282292366028,0.8833063244819641,0.6350435018539429,1.0098893642425537,0.07672865688800812,0.2622021734714508,1.0098893642425537,0.08610274642705917,0.777999222278595,0.8002328276634216,0.010696805082261562,0.4000042974948883,0.7396624088287354,0.015046762302517891,0.5669741630554199,0.8862150311470032,0.003358924062922597,0.6126301884651184,0.8814380764961243,0.004288167227059603,665.3045654296875,301.0606994628906,701.6389770507812,267.510009765625,621.3983764648438,273.0675048828125,757.8614501953125,307.5254821777344,570.3212890625,318.28887939453125,847.42919921875,525.5931396484375,496.6546630859375,507.56121826171875,910.9230346679688,720.0,465.61572265625,711.0095825195312,926.6546020507812,670.7640380859375,745.9313354492188,641.2817993164062,768.2316284179688,720.0,558.640380859375,720.0,848.5936279296875,598.075927734375,636.1052856445312,562.8516845703125,729.9667358398438,648.0781860351562,755.632080078125,645.3001708984375,562.14599609375,581.5419311523438,heart-attack/2026-06-30-233807_18.jpg,heart-attack,0,9.606388623593375
